x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
0.9600000000000001,0.056819287921084684,0.0509114025195319,0.0496204956002813,0.049384259119199296,0.04915056412898512,0.04998742733623769,0.09663559514290009,0.15030880809705116,0.21238927963301102,0.27596247748061753,0.34575730821781786,0.42285229851024353,0.5153699094027712,0.6036262363224028,0.6961374358177658,0.7972876406039927,0.90201591127704,1.0065164002562201,1.1262257958551913,1.2387317617365134,1.3572800482366927,1.513758810590961,1.64795623069011,1.7809459785220478
1.04,0.033569566597388786,0.033389669558266555,0.048479316858898905,0.07377416437561322,0.10733450019976956,0.14663556832708327,0.19868032098526378,0.2549040345407858,0.31815783946419357,0.39394097337703937,0.46802931863726405,0.5547032812000403,0.6429229394077568,0.739386886568921,0.8385593789924941,0.9457277935542743,1.060672229041923,1.176398615452605,1.318995325184177,1.457616983222581,1.5903831629427145,1.724678754503241,1.8604237618398018,2.0163107341585094
1.12,0.11310112546760721,0.11303868901575548,0.12963118767727957,0.15799684275976442,0.1955429714939095,0.24237341377132346,0.29755287894478766,0.35176320956806006,0.4223868102599934,0.5013157101004024,0.5838124725494691,0.6720068592438186,0.7736185476907715,0.8732917072799505,0.9976903589143609,1.1150259125673847,1.2390385798557777,1.3634952279563504,1.5019695118718241,1.6403598119233267,1.7811141394026482,1.9333204726234383,2.0930636683548056,2.2424846013989135
1.2,0.19262470587869449,0.19263426588409685,0.21037914858497697,0.2409614895256394,0.2821195875731735,0.3312208274041654,0.38949537615509255,0.45438783364865626,0.5304828683148782,0.6126858242349673,0.7082669334232243,0.802815714478233,0.9082876837620683,1.0279706998495863,1.1394519516742538,1.266408207735775,1.4010620318273252,1.5383921628278077,1.6822113130783272,1.829689415605679,1.9868697289043706,2.145910830942091,2.306149861017428,2.471211068258083
1.28,0.27226730540141997,0.272223309641616,0.2914377672920278,0.3247103029471231,0.36743574793014483,0.42017899076505155,0.4828142259865024,0.5531791430604788,0.6346403988878973,0.7248186174229354,0.8229738219543405,0.9263011233242949,1.035730835169715,1.1565350714930076,1.2830315247776156,1.4210870567856908,1.5668303406371589,1.7054959835944432,1.8601213680012112,2.0192543120705597,2.1863258041935216,2.353490846472153,2.526403071702108,2.7158964674086556
1.36,0.3518025703801693,0.35176274479880126,0.3718586645851121,0.4070643572831684,0.4534076405023068,0.5097119369635635,0.5743925776921631,0.6513962793516099,0.7374668145794062,0.830307476282229,0.9370936759965204,1.04566329958674,1.1657013757471544,1.296783603709838,1.4327998321637156,1.572960978476109,1.7206025706579184,1.8826559088416792,2.0453697281257295,2.207118201772434,2.382453941911376,2.5615243446626343,2.7544569376484733,2.9415578373810916
1.44,0.4313909505238197,0.43123520720290714,0.4527456440410469,0.4901012997903408,0.5389261134998963,0.599818391607662,0.6697341819765871,0.7477782365297031,0.8374895916578513,0.9407223061869421,1.0496180935299064,1.1670989885746754,1.2961531304333314,1.4310517464933368,1.5726587232108273,1.7217854742721996,1.8773247206269437,2.0500129432394902,2.216191872719506,2.397373841141461,2.5776223838241403,2.7811914922772023,2.9811228969249077,3.1801227954806004
1.52,0.5108709441436676,0.5105540912012698,0.5342480118400987,0.5729411882067794,0.625299047439449,0.6878726540397885,0.7609473442292336,0.8466181747342718,0.942590580094274,1.042993126757324,1.1654273156392017,1.2926011709054082,1.4266219673821336,1.5666162335676113,1.7181854843871474,1.877627780387808,2.040829716167627,2.2081023594799483,2.3964604887042924,2.579813036796489,2.7933336521950616,2.9973510527208904,3.203767000602515,3.419829014778692
1.5999999999999999,0.5904202323533352,0.5902381965487764,0.6144237081054376,0.6560970934772655,0.7105680916201479,0.7763342596425135,0.8534178283616433,0.9431058380517139,1.043615278026739,1.156029204649221,1.2752862120717912,1.4097535639428564,1.551109719524092,1.6992381422395777,1.8576700718876904,2.028993360003894,2.2091430515918207,2.383860047193902,2.569673161416512,2.775420058999527,2.9880518766640414,3.20057877173546,3.410307070076849,3.6511775029246416
1.68,0.6697213477194344,0.6698720061356792,0.6950243983312074,0.7388308526673869,0.7966295400385244,0.8660026621457733,0.9477721681786208,1.0416782539134262,1.1443005512996627,1.2649711887316066,1.3945013984032648,1.536037785820078,1.67578842301008,1.831483985549513,2.010883047994566,2.1763009269980964,2.3576972697416188,2.5529791585735837,2.768308062156849,2.9647021734920758,3.1913483175125763,3.40812370852514,3.6330268680793516,3.8825600539427194
1.76,0.7495159044151671,0.749332853866321,0.7760759022372392,0.8222359741318847,0.8818678806270777,0.9554248951105395,1.039151417263208,1.1384832373412648,1.2512034204848208,1.3731551170113343,1.5028479668406425,1.6523650686154632,1.8081029859272033,1.9683106502608296,2.149877368395809,2.32494695845697,2.5252644106690156,2.720704688541015,2.9439749165666274,3.1584623295484193,3.3763529040246927,3.6096631659157246,3.863303135869757,4.102211628188525
1.84,0.8290667341051563,0.8288987192927963,0.8567577154895204,0.9041098044813163,0.9679712000932075,1.043477949849115,1.1325981422719307,1.2367405427314138,1.355797814102902,1.4774708302011164,1.624050019965477,1.7756413127141706,1.9344159503717644,2.1041906200113587,2.2876955950532163,2.482486048791194,2.693907385415362,2.904715149827284,3.1242666950102964,3.3397676044947717,3.584624243650219,3.82506697132199,4.078574642774259,4.332711058159236
1.9200000000000002,0.9080163854532851,0.9084589946048988,0.936910556531353,0.9867864663047811,1.0534103591097064,1.1339272687809783,1.2261348733362405,1.3360614221137534,1.4557820761700617,1.5859835023028543,1.733294482305916,1.890451647494729,2.0598827153296195,2.2410460873334404,2.430687792407978,2.632597032157931,2.853093904447379,3.0657651571285798,3.3102218346349854,3.536780648059902,3.776546655110927,4.022632728740077,4.29527345972459,4.566219881889995
